issue_year,issue_month,ordinal,hazard,crop_names,phase,body,source_file
2024,8,47,폭염,"무,배추",사후대책,"○ 10일 이상 가뭄 지속시 관수 실시
○ 시설재배시 천창이나 측창을 최대한 개방하고 차광하여 온도상승 억제
○ 진딧물, 바이러스병 등 병해충의 방제 철저
○ 칼슘결핍시 토양수분을 적당히 유지해 주고 질산칼슘(Ca(NO3)2․4H2O)이나 염화칼슘(CaCl2) 0.05%액으로 엽면살포 실시
○ 붕소결핍시 붕사비료를 1～2kg/10a 시용하거나 물 1톤에 붕산 2∼3g을 녹여 엽면살포 실시
○ 기온이 높고 토양의 건조가 심하면 생육이 나빠지게 되어 꽃봉오리나 어린열매가 떨어지는 현상 발생
○ 질소와 가리의 시비량이 많은 토양조건에 고온과 건조가 겹치면 석회 흡수가 억제되어 석회결핍과 발생
○ 장마 후 강한 햇볕에 의한 일소과 발생
○ 강한 햇볕에 의한 뿌리기능 약화로 식물체 시들음증 발생",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,48,폭염,오리,사전대책,"○ 건조에 의한 한해를 받지 않도록 스프링클러 및 관수시설 설치
○ 지하부 환경을 개선하기 위하여 유기물을 많이 넣고 심경
○ 석회결핍 예방을 위해 토양검정 결과에 따라 10a당 80∼100kg정도의 석회 시용
○ 퇴비와 같은 유기물의 시용은 토양완충능력과 보수력을 증대시키므로 10a당 2톤 이상의 퇴구비 시용",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,49,폭염,오리,사후대책,"○ 토양 수분을 유지하고 건조하지 않도록 관리
○ 지나치게 건조할 때 한 번에 많은 양의 물을 주면 질소와 칼리의 흡수가 급격히 늘어나 석회의 흡수를 저해시키는 결과를 가져오므로 물은 조금씩 자주 주는 편이 좋음
○ 피해를 받은 과실은 빨리 따내서 다음 꽃이 잘 착과될 수 있도록 관리
○ 염화칼슘 0.3∼0.5%액 및 제4종 복합비료를 7∼10일 간격으로 2∼3회  엽면시비
○ 호흡소모 과다에 의한 식물체 연약, 과실비대 불량 및 당도 저하
○ 토양수분 급변에 따른 열과 등 생리장해과 발생
○ 장마 후 강한 햇빛에 의한 일소과 발생
○ 강한 햇볕에 의한 뿌리기능 약화로 식물체 시들음증 발생",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,50,폭염,수박,사전대책,"○ 일소과 방지를 위해 신문지 등으로 열매를 덮어줌
○ 하우스 외면에 차광망(차광률 30%이하) 설치
○ 하우스 내에 공기순환팬이나 간이 포그장치 설치",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,51,폭염,수박,사후대책,"○ 천창이나 측창을 최대한 개방하고 차광하여 온도상승 억제
○ 하우스 바닥에 물을 뿌려주거나 포그 분무하여 실내습도 유지
○ 열과 예방을 위한 적정 토양수분 유지
○ 진딧물, 흰가루병 등 병해충의 방제 철저
○ 지속되는 폭염으로 과실의 일소 피해
○ 탄저병 등 과실 및 상처 난 잎․가지 등을 통한 감염
○ 과일 표면에 나타난 경미한 증상은 성숙되면서 눈에 잘 띄지 않지만, 피해가 심한 경우 과피 및 과육이 괴사되어 검게 변함(단감)",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,52,폭염,단감,사전대책,"○ 과실이 강한 직사광에 노출되지 않도록 하고 과실이 많이 달린 가지는 늘어지지 않게 버팀목을 받치거나 끈으로 묶어 줌
○ 표토에 풀을 키우면 과원의 온도를 낮출 수 있으므로 일소 피해가 많거나 우려되는 과수원은 폭염기에는 표토를 초생으로 유지
○ 일소피해가 많은 과원은 미세살수를 가동하거나 간이 가림막 등 설치
- 사과나무 위에 미세살수 장치가 설치돼 있는 사과원은 대기온도가 31±1℃일 때 자동조절장치로 30분 동안 물을 뿌리고 10분간 멈추도록 설정하여 미세살수하면 일소과 발생을 줄일 수 있음
- 사과나무 위에 햇빛 차단망을 설치하면 일소피해를 효과적으로 예방할 수 있는데, 간이 차광망을 설치하여도 피해예방에 효과적임
- 감귤은 1% 탄산칼슘액을 1회 살포하면 일소과 발생을 줄일 수 있음
○ 과실비대 및 일소예방을 위해 물 주는 시기를 짧게 자주 하는 것이 좋음
- 토양수분이 부족할 경우 일소피해가 더 많을 수 있음
○ 관수시설이 없는 농가에서는 과원의 잡초를 짧게 베어 수분 경합 방지
○ 강한 직사광선에 노출된 과실은 가지를 다른 방향으로 돌리거나 늘어지도록 배치하여 일소예방",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,53,폭염,감귤,사후대책,"○ 일소가 발생한 과실은 피해정도가 심하지 않을 경우에는 그대로 두며, 피해가 심한 경우 2차 병해를 예방하기 위해 제거
○ 낙과된 과실 중 수확기에 도달한 과실은 가공 등으로 이용하고 미숙과, 손상과 등 기타 과실은 땅에 묻어 과원 내 청결 유지
< 미세살수시 홍로 과실 표면의 온도변화 >
폭염기 미세살수 가동에 따른 홍로 사과 일소 피해 경감효과
일소피해 경감을 위한 간이 차광망
< 폭염기 사과원의 온도분포 >
(초생부위의 온도는 40℃이하이나, 잡초가 없는 부위는 50℃ 이상)
< 토양습도 함량 변화가 단감 일소과 발생에 미치는 영향 >
※ 조사기간 : 7월 하순 ∼ 8월 상순
< 단감 과실 일소 피해정도 구분 >
사진 찍은 날짜: 2019년 10월 09일 오후 11:28
카메라 제조 업체 : NIKON CORPORATION
카메라 모델 : NIKON D800
프로그램 이름 : Ver.1.02
노출 시간 : 10/8000초
35mm 초점 거리 : 65
프로그램 노출 : 자동 제어 모드
사진 찍은 날짜: 2020년 08월 30일 오후 12:03
카메라 제조 업체 : FLIR Systems AB
카메라 모델 : FLIR T540
프로그램 이름 : 4.22.44
노출 시간 : 10/527초
사진 찍은 날짜: 2020년 08월 30일 오후 11:58
카메라 제조 업체 : FLIR Systems AB
카메라 모델 : FLIR T540
프로그램 이름 : 4.22.44
노출 시간 : 10/527초
감귤 과실표면온도는 대기온도
감귤 착과위치별 과실표면온도 분포(대기온도 31℃)
○ 폭염 시 고온 피해보다 가뭄피해 동반 가능성 높음
○ 흰불나방 등 돌발 해충 발생 가능성 증가",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,54,폭염,감귤,사전대책,"○ 폭염시 볏짚, 풀 등 멀칭 또는 스프링쿨러, 점적관수 시설을 이용한 관수로 가뭄 피해예방",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,55,폭염,감귤,사후대책,"○ 폭염으로 인한 가뭄시 점적관수, 스프링클러 등을 이용한 관수 실시
○ 돌발 해충 발생시 살충제 살포에 의한 해충 방제
○ 폭염시 사육실 고온으로 누에 건강상태 약화로 인한 병 발생 증가
- 여름누에 및 가을 애누에 사육시 고온피해 가능성
○ 폭염에 의한 가뭄으로 뽕나무 피해시 뽕 부족 우려
○ 폭염으로 인한 건조시 급여 뽕 수분 부족 및 조기 시들음",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,56,폭염,감귤,사전대책,"○ 블라인드 설치 등으로 사육 잠실의 급격한 온도 상승 예방
○ 누에사육 잠실 환기 철저로 온도 낮추어 주기
○ 시들은 뽕잎 보관시 물을 뿌려 주어 수분함량 올려주기",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,57,폭염,감귤,사후대책,"○ 뽕나무 재해 피해로 뽕 수량 부족할 경우 누에 사육량 조절
○ 뽕주기 전에 뽕에 물을 뿌려주고, 뽕을 준 후에 그물망 등을 덮어 시들음 현상을 늦추기
○ 누에 사육환경 개선
- 누에 나이에 알맞은 온·습도 유지
- 고온, 다습시 잠실문을 열어 환기실시 또는 선풍기이용 통풍실시
- 똥가리를 자주 해주고 누에똥이나 남은 뽕가지 소독처리
- 병든 누에 가려내기 철저
- 누에사육 때 폭염시 환기 및 에어콘 이용으로 사육실 적정 온도 유지
○ 냉동용량 부족에 의한 버섯 재배 적정온도 유지 곤란
○ 외기기온 상승에 의한 냉동기 실외기 과열발생에 의한 작동불능",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,58,폭염,,사전대책,"○ 재배사 규모에 맞는 냉동기 설치
○ 햇빛 방지용 그늘막 설치로 냉동기 실외기 과열 방지
○ 비상발전기 및 이동식 냉동기 준비",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,59,폭염,,사후대책,"○ 누전이 잦은 재배사는 원인을 찾아 반드시 수리
○ 과열 냉동기는 중온유지 재배실로 재배치하고, 저온재배실에는 용량을 높여서 신제품으로 교체
○ 토양 중 염류 고농도로 인한 뿌리의 활력저하(수분흡수 불량)로 고온피해 증가
＊ 예정지관리시 축분 과다 시용으로 염류농도가 증가하는데 염류농도 1.0dS/m 이상에서 고온피해 발생 증가
○ 인삼 잎 가장자리가 회갈색으로 마르면서 식물체 전체 고사
○ 고온피해는 뿌리 발육이 미약한 1∼2년생에서 심하며, 4년생 이상의 고년생은 피해가 적은 편임",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,60,폭염,,사전대책,"○ 표준해가림 설치 및 적정 길이로 설치
＊ 해가림 방향(120°)을 준수하고 적정 고랑폭(90cm)을 유지하며 15～20칸(27～36m)마다 중간 통로를 설치
○ 고온기 흑색 2중직 차광망을 추가 설치
＊ 추가 차광 시 온도 2∼3℃ 저하 효과
○ 개량 울타리 설치후 6∼8월의 고온기에 50～60cm 높이로 개폐 유도
○ 예정지관리시 녹비작물 또는 볏짚 시용으로 염분용탈과 토양물리성을 개량하여 세근의 발달을 촉진시켜 뿌리 활력을 증진
○ 토양의 수분함량을 18∼21%로 유지되도록 관수
＊ 수분함량 18∼21%는 손으로 흙을 쥐고 놓았을 때 흙이 부서지지 않을 정도",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,61,폭염,,사후대책,"○ 2년생 폭염피해 포장의 경우 차년도 묘삼 보식 혹은 재파종
○ 말라 들어가는 잎에 2차 병해 발생 없도록 방제 철저
○ 고온 스트레스로 인한 사료섭취량 감소 및 소화율 저하로 젖소의 경우 산유량 감소, 닭의 경우 산란율 감소
○ 폭염 지속시 일사병, 열사병 등에 의한 죽는 가축 발생",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,62,폭염,,사전대책,"○ 축사 환기시설 점검 및 보수
- 축사 지붕, 천정 및 사료빈 단열재 설치
○ 노후된 축사시설(전기, 급수, 사료라인 등) 점검 및 보완
○ 전업화 규모 양돈장은 비상용 자가발전 시설 설치
○ 축사 주변 잡초 제거, 환경 정리 및 보호수 식재
○ 영양소 보충제(에너지, 아미노산, 비타민 등) 사전 점검",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,63,폭염,,사후대책,"○ 축사내 적정 열량지수(온도℃×습도%) 유지 : 900∼1,300
○ 축사 및 가축 온도 떨어뜨리기
- 축사지붕 물 뿌리기
- 모돈 점적관수로 체온 낮추기(점적 관수시 환기로 다습 방지)
○ 신선한 사료 및 물 공급 : 사료 저장기간 7일 이내로 관리
○ 사료통 매일 청소 실시로 청결상태 유지
≪돼지 성장단계별 권장 열량지수≫
≪ 돼지 성장단계별 필요 급수량 ≫
* 출처 : 농업기술길잡이 돼지기르기, 농진청(2020)
○ 목초지(북방형 목초)는 일평균기온이 25℃ 이상이면 생육이 일시 정지되는 하고(夏枯) 발생으로 생산성 감소
○ 옥수수, 수수류 등 여름 사료작물은 일평균기온 25∼35℃ 일 때 잘 자라며, 30℃ 이상이 지속되면 고온피해보다 가뭄피해 우려
* 고온 지속시 병해와 충해 발생이 많아지며, 수분공급 부족 현상 발생",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,64,폭염,"수수,옥수수",사전대책,"○ 고온기간 중 목초의 초장이 20∼30cm 유지되도록 수확시기 조절
○ 여름철 고온기에 수확시 9cm 정도로 높게 예취해야 하고현상 경감
* 고온기에 가급적 목초를 이용하지 않고 유지 관리
< 고온기 초지의 예취높이별 초지상태와 목초수량 >
* 예취 높이를 높일수록 고사율이 낮아지고 잡초는 적어 수량은 28% 증가
○ 고온기 여름철 초지 수확시 시비를 하지 않는 것이 유리
○ 목초지 조성시 가급적 고온에 강한 풀 품종을 섞어 파종 권장",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,8,65,폭염,,사후대책,"○ 목초지는 고온기간이 지속되면 주기적인 관수로 여름철 말라죽는 피해 경감
○ 여름철 말라죽어 빈 공간 발생이 많은 초지는 보충 파종 및 전면 갱신 실시
정전대비 축사 및 시설하우스 관리대책
여름철 축사 내 정전이 발생했을 경우 환기팬 미작동으로 인해 축사 내부 온도가 올라가고 유해가스 농도가 증가해 닭이나 돼지가 폐사할 수 있어 각별한 주의가 필요함!!
○ 정전경보기 설치 : 정전이 되면 농장주에게 실시간으로 경보하여 가축 피해를 최소화 하도록 도와줌
○ 충분한 물 확보 및 음수시설(급수기 위치 및 수압) 점검
- 정전으로 인해 환기팬 미작동시 축사 내 온도 상승으로 가축의 음수량 증가
○ 축사 지붕 및 벽체의 단열 점검
- 필요시 단열 추가 및 흰색도료 이용하여 직사광선 반사율 증가 시켜 축사 내부온도 낮춤
○ 자가 비상발전기 준비
- 기계식 환기의 경우 자가발전이 최선의 선택으로서 필요 전력량의 120%에 맞는 발전기를 구입하는 것이 좋음
○ 정전과 동시에 모든 축사의 바람막이(윈치커텐)를 최대한 개방하여 환기를 시켜야 함
○ 직사광선이 가축에 직접 닿지 않도록 차광율이 높은 차광막과 같은 차양시설을 설치
<축사지붕 및 축사내에 차광망 설치>
○ 축사 지붕위로 물을 분사하여 축사 내부온도를 일정부분 낮춤
○ 안개분무시설을 설치하여 가축의 체감온도를 낮춤
<축사 지붕 위로의 물 분사>
○ 전기에 의해 작동되는 환기팬을 이용하여 축사온도를 조절하는 형태이므로 자가 발전기가 필요
* 창이 없는 무창식 축사의 경우 정전이 발생하자마자 농장주가 자가  발전기를 이용해 팬을 돌려주지 않으면 큰 피해를 입을 수 있음
○ 기계식 환기외에 가축의 체온을 낮추기 위하여 이용 가능한 방법들을 활용
* 축사내부 미세분무 : 일시적인 효과는 있으나 축사내 상대습도 증가로 가축에 스트레스 증가 가능성이 있음
* 점적관수(drop cooling) 방법 : 돼지의 경우 시원한 물방울을 돼지의 목과 어깨사이에  한 방울씩 떨어뜨려주는 방법으로 체열발산에 도움
<페트병을 활용한 점적관수>
○ 농가에서 정전시 필요한 전력의 최대치를 계산하여 이에 맞는 정격 출력을 가진 소형 가솔린 발전기나 디젤 발전기를 구입하는 것이 경제적임
- 농장내 전기사용 시설 : 급이기 모터, 전등, 콘트롤러, 환기팬 등
* 직경 630mm 환기팬(220V, 3A, 660W) 10대를 동시에 가동시키고자   하는 농가의 경우 필요 전력량은 다음과 같음
660W × 10대 = 6.6kW × 120% = 7.9kW
* 이외에 전등, 모터 등 추가 전력량을 계산하여 합산하면 농가 자체   필요 전력량이 됨
시설하우스에서 주로 사용하는 전기 구동장치는 환기장치, 양액공급 장치, 냉방장치 등 임. 이러한 장치는 정전시 작동되지 않아 시설 내 작물은 제대로 자라지 못하거나 심하면 죽게 됨
정전대비 시설하우스 관리요령
○ 시설하우스에 원활한 전기를 공급하기 위해서는 비상용 자가 발전기를 설치하는 것이 가장 중요
○ 비상용 디젤엔진 자가 발전기를 설치할 수 없는 소규모 농가
- 이동이 가능한 소형 가솔린발전기를 구비해 양액공급, 관수, 환기창 개폐 등의 구동작업을 할 수 있도록 대비
○ 비상용 자가 발전기를 설치할 수 없는 경우
- 먼저 일기예보에 따라 비가 오지 않을 때 : 이른 아침부터 옆 창과 천창을 열어 한낮의 정전에 대비. 정전 시에는  밤에도 창을 닫지 않는 것이 좋음
- 아울러 한낮의 온도를 낮추기 위해 사용하는 포그장치 등 냉방시스템을 작동할 수 없기 때문에 차광률이 30∼50%인 차광망을 설치해 고온피해에 대비해야함
- 한낮에 시설 내 온도가 높을 경우에 동력 분무기나 소형 분무기 등을 이용해 물을 뿌려 주면 시설 내 지나친 온도상승을 막을 수 있음
시설하우스는 여름철 정전사태에 대비해 비상용 디젤엔진 발전기나 소형 가솔린발전기를 반드시 구비해야 함!!",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제8호).txt
2024,9,1,집중호우,벼,사전대책,"○ 침관수 저항성 품종 및 출수기가 다른 2∼3개 품종선정 재배
○ 질소질비료 20∼30% 줄여주고, 규산 칼리 비료 20∼30% 늘여 주기
○ 배수로 물꼬 논두렁 정비",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제9호).txt
2024,9,2,집중호우,벼,사후대책,"○ 물 서둘러 빼기와 물 걸러대기로 뿌리 활력 촉진
○ 요소 엽면시비로 피해 회복 촉진
○ 흰잎마름병, 도열병 약제방제
○ 물을 유동시켜 앙금제거, 산소공급, 수온 저하를 유도
<표 1> 침관수 벼 흙앙금 및 오물세척 효과(감수율)
(1998, 호남농업시험장)
<표 2> 벼 생육단계 및 침관수 기간에 따른 수량 감소율
* 수수분화기(출수 전 30일), 화분모세포분화기(출수 전 30일∼14일), 감수분열기(출수 전 14∼출수)
<표 3> 흙앙금 부착시 약제처리에 의한 피해 경감효과
(‘99~’00, 경북농업기술원)
* 품종: 화영벼, 파종기: 4월 30일, 이앙기: 5월 30일
* 약제처리 시기: 물빠짐 직후, 침․관수 기간: 1일, 처리약제: 아이비유제(1,000배액)
<표 4> 침․관수시 유속에 따른 피해정도
-
-
* 영남지역 작물기상재해 보고서
<표 5> 수질별 침․관수 시기 및 기간에 따른 수량감소율
(‘98, 국립식량원과학원)
* 조사품종: 동진벼, 화영벼, 일미벼
* 용존산소량(mg/L): 반탁수 6.0, 탁수 3.3, 탁수+기름 2.2
○ 경사가 심한 밭인 경우 토양 유실이 우려되고, 논에 콩을 재배할 경우에는 배수 불량으로 인한 습해 및 침수피해 발생 우려
○ 많은 강우와 강한 바람으로 인해 쓰러지기 쉬우며, 심한 경우 잎이 찢어지거나 줄기가 부러지기도 함
○ 쓰러지나 습해가 발생한 경우에는 2차적으로 병해 발생이 쉬우며, 꼬투리의 등숙이 불량하고 종자의 품위가 떨어지기 쉬움",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제9호).txt
2024,9,3,집중호우,더덕,사전대책,"○ 습해 방지는 사전대비가 중요하며 물빠짐이 좋은 토양선택과 사전 배수로 정비가 필요
○ 특히 논은 가장자리에 50∼80cm 이상의 깊은 배수로 설치 필요하며, 중앙에 20m∼30m 간격으로  40∼60cm로 배수로 설치로 침수피해 예방
○ 호우가 상습 발생하는 지역은 높은 이랑재배(30cm 이상)와 침수를 대비하여 약간의 경사지 밭 또는 계단식 논 재배 필요
○ 집중호우나 장마 예상시 콩 파종은 비가 오기 3일전까지 실시
- 강우 3일전까지 파종하면 입모율이 0%에서 95%로 향상됨
○ 개화기 전에 생육이 과도하거나 약하게 커 쓰러짐이 우려될 경우에는 순지르기 실시
○ 생육초기에 관리기 등을 이용한 배토작업은 쓰러짐 방지에 효과적임",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제9호).txt
2024,9,4,집중호우,더덕,사후대책,"○ 침관수시 조속히 물빼기 실시와 동시에 잎에 묻은 앙금제거
○ 뿌리가 심하게 노출된 포장 흙덮기 작업으로 피해 최소화
○ 생육 부진시 추비시용이나 1% 요소액 엽면 살포
○ 쓰러지고 과습이 지속될 경우에는 병해방제를 위해 살균제 살포
○ 잡초 제거를 겸한 겉흙을 긁어 주기(북주기)로 뿌리활력 촉진
<표 6> 콩 생육시기별 과습 지속기간에 따른 감수율
습  해  처  리  기  간
<표 7> 콩 침수피해기간별 피해율
* 유실, 매몰: 피해율 100%
<표 8> 콩 침수부위별 피해율
* 개화기 때 7일간 침수 처리
<표 9> 콩 습해발생시 엽면시비효과
* 습해 발생시기: 개화기 직전
○ 쓰러짐, 침수, 생육부진, 병해(무름병, 역병 등) 발생 우려
○ 고랭지의 씨감자 채종지대에서는 습해, 일조부족으로 감자의 수량이 감소하고 모양이 길어지는 이상발육 괴경이 발생
○ 집중호우 발생 후 수확이 지연되면 부패괴경 발생, 품질과 저장성 저하",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제9호).txt
2024,9,5,집중호우,감자,사전대책,"○ 배수구를 깊게 정비하여 강우에 의하여 물이 고이지 않도록 사전정비
○ 피복한 비닐이 날리거나 벗겨지지 않도록 고정
○ 집중호우 전에 예방위주로 병해충 방제 약제 살포
○ 맑은 날을 선택하여 적기 수확 실시
○ 장기간 지속될 것으로 예보되면 수확기에 가까운 감자는 미리 수확",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제9호).txt
2024,9,6,집중호우,감자,사후대책,"○ 배수로를 깊게 설치하여 습해 방지
○ 잦은 강우로 비료 유실시 추비 시용과 엽면시비 검토
○ 생육초기에 강우로 겉흙이 씻겨 내려간 경우 북주기 실시
○ 병든 잎줄기는 땅속에 묻거나 불에 태워 전염원 제거
○ 피복한 비닐이 날리거나 벗겨지지 않도록 고정
○ 감자는 역병, 무름병 등의 약제 방제 실시
○ 침수 시에는 즉시 배수하고 토양이 마르면 수확하여 땅속 괴경의 부패가 진행되는 것을 억제
<표 10> 감자 수확기의 침수피해 정도
○ 침수시간별 부패율
○ 침수물 제거 후 수확기별 부패율
○ 집중호우로 인한 침수, 수량감소, 지상부 과번무 발생 우려
○ 일조부족으로 고구마의 수량이 감소하고, 과습으로 고구마 표피가 검게 변하는 표피흑변 발생 증가하고 고구마가 길어짐
○ 침수나 과습시 수확이 지연되면 고구마가 땅속에서 싹이나 상품성 저하",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제9호).txt
2024,9,7,집중호우,고구마,사전대책,"○ 침수 피해가 발생되지 않도록 사전에 배수구를 깊게 정비
○ 집중호우 전에 뒷날개흰밤나방 등 병해충 방제 약제 살포
○ 맑은 날을 선택하여 적기 수확 실시",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제9호).txt
2024,9,8,집중호우,고구마,사후대책,"○ 토양의 통기성 유지를 위해 배수로 정비 습해 방지
○ 잦은 강우로 비료 유실시 추비 시용과 엽면시비 검토
- 지상부 과번무시 수량증수를 위해 칼륨비료 추비
○ 침수 후에는 즉시 배수하고 수확하여 맹아 발생 억제
○ 쓰러짐, 병해, 습해 피해 발생으로 수량 감소 및 품질 저하 우려
○ 호우에 의한 침수로 수량저하 및 협과 뿌리 썩음(땅콩)",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제9호).txt
2024,9,9,집중호우,땅콩,사전대책,"○ 쓰러짐․습해를 받지 않도록 배수로 정비
○ 예방위주의 주요병해 사전 동시방제
- (참깨) 역병, 잎마름병 등, (땅콩) 갈색무늬병, 검은무늬병, 녹병, 그물무늬병, 비단병, 풋마름병
- (참깨) 사전에(7월부터) 10일 간격 4∼5회 방제, (땅콩) 7월하순부터 10일 간격으로 4∼5회 방제",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제9호).txt
2024,9,10,집중호우,"땅콩,참깨",사후대책,"○ 조기 물빼기 실시 및 작물체 흙앙금 제거
○ 땅이 굳어지기 전에 쓰러진 식물체 세워주기
○ 조기 물빼기 후 뿌리가 노출된 곳은 북주기로 뿌리보호
○ 생육부진한 포장에 요소 0.2%액 엽면시비로 생육촉진
○ 병해충 종합관리 방법에 따라 주기적 방제실시
○ 호우에 따른 무름병과 배수 불량지에서 밑둥썩음병 발생
○ 과습 및 침수에 따른 뿌리 활력저하로 식물체가 시들거나 고사",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제9호).txt
2024,9,11,집중호우,"무,배추",사전대책,"○ 파종시기의 분산으로 피해분산
○ 모판 흙은 사전에 채취하여 비에 젖지 않게 보관하여 사용하나 병해충 방제를 위해 시판 상토 구입 사용 추천
○ 배추묘판은 비닐을 덮어 비가림 실시로 건전모 육묘
○ 계속된 강우로 정식이 늦어질 경우 폿트 간격을 띄우고, 물주는 량을 줄여 묘의 웃자람 방지
○ 무는 이랑을 높게 만들어 파종하여 습해 예방
○ 집중호우로 인한 고랑의 유실 방지를 위한 비닐피복 재배
○ 표토 유실예방을 위한 등고선 두둑재배
○ 습해를 받지 않도록 배수로 정비 및 재해대비 예비묘판 준비",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제9호).txt
2024,9,12,집중호우,배추,사후대책,"○ 침수 시 무름병 등이 발생되기 쉬우므로 이랑사이에 고인 물이 잘 빠지도록 고랑 및 배수로 정비작업
○ 비온 후 잎에 묻은 흙·오물 등을 분무기나 호스 등을 이용하여 씻어주고 병든 잎이나 열매는 제거 후 살균제 살포
○ 흙 표면을 얇게 긁어주어 공기유통을 좋게 하여 뿌리의 활력도모
○ 비가 그친 후 살균제를 살포하여 병 예방
○ 빈 포기 등 피해로 보완적으로 식재가 필요한 포장은 예비묘를 이용하여 보완 식재 및 다른 식물로 재식 실시
○ 생육부진 포장은 요소 또는 제4종 복비 엽면시비로 생육촉진
○ 침수에 따른 뿌리활력 저하로 식물체가 시들거나 고사
○ 토양 과습에 따른 생리장해과 발생 우려
○ 강우시 탄저병 발생과 배수불량지 등에서 역병발생 우려",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제9호).txt
2024,9,13,집중호우,고추,사전대책,"○ 습해 상습지역이나 논 포장에는 습해에 강한 품종 선택
○ 고랑 및 배수로 사전정비로 장마기 습해 방지
○ 지주설치 및 비닐끈 등을 이용하여 쓰러짐 방지
○ 붉은 고추는 비오기전에 수확건조
○ 예방위주의 병해충 방제추진",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제9호).txt
2024,9,14,집중호우,고추,사후대책,"○ 침수된 토양은 배수로 정비로 신속히 물 빼기 작업 실시
- 침수시 돌림병, 무름병 등이 발생되기 쉬우므로 조기 배수실시
- 다습시에는 꽃, 열매 등이 많이 떨어짐
○ 물 빠진 즉시 병해충(돌림병, 탄저병, 반점세균병, 담배나방 등) 긴급 방제
○ 쓰러진 고추는 신속히 일으켜 세움
○ 겉흙이 씻겨 내려간 포장은 북주기 실시
○ 요소 0.2% 액이나 제4종 복비를 5∼7일 간격으로 2∼3회 살포
○ 피해가 심한 포장은 무, 배추 등 타작물로 대파실시
○ 수확한 고추는 건조기 또는 화력건조로 부패방지",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제9호).txt
2024,9,15,집중호우,고추,사전대책,"○ 질소비료 과용금지(초세는 강해지나 품질저하)
○ 습해에 약하므로 이랑을 높게 설치하고 배수로 정비 철저
○ 비가림 재배를 통한 습해 방지
○ 수박덩굴이 바람에 날리지 않도록 고정작업 실시
○ 지주를 튼튼히 세워서 쓰러지지 않게 비닐끈 등으로 고정
○ 질소비료 과용시 연약도장 및 노균병 등 발생이 우려되므로 적정시비
○ 배수로 정비로 습해 방지
○ 수분과다에 약하므로 배수로 정비 철저
○ 비바람으로 인하여 덩굴이 꼬이지 않도록 덩굴유인 고정
○ 과습 및 질소 과용시 발효과가 발생되기 쉬우므로 질소 추비 시용시 주의",2024_월간회보_2024년 농작물 재해예방 관리기술 정보(제9호).txt
